Perenniality,Woodiness,Genome_size,Pollination_wind,Pollination_insect,Pollination_self,Drought_tolerance,Salinity_tolerance,Disease_resistance,hybridization_success
0,0,12.515487121378754,1,1,0,0.4539588330478598,0.19201625096794883,0.8473550539093668,1
1,1,12.255419105735283,0,0,0,0.30166224163114885,0.8399982232439429,0.009538954025544943,0
0,0,8.735013543710448,0,1,0,0.38401907396495816,0.7249127466244395,0.4028900310500486,1
0,0,8.282378492350517,0,0,1,0.8543995133256802,0.894761987012495,0.9072431672770787,1
1,1,3.000263458751764,0,0,0,0.7489990174049569,0.11755724912093657,0.7403130308439514,1
1,0,11.854846105643897,1,1,0,0.2723153971810828,0.9902225346150739,0.5428413743340746,1
1,0,4.799731326254001,0,1,0,0.11750184021237331,0.2094067139499336,0.5296445270351334,0
0,0,7.953735919451251,0,0,0,0.2519982216440717,0.01177987628664201,0.3477700976044378,0
0,0,4.979837300985234,0,0,0,0.9207564510547337,0.9974229390535542,0.5205205336415145,0
0,1,2.8735970819957037,1,0,1,0.5815888378497553,0.28107388544511314,0.6553831994634532,1
0,0,9.813807756484312,0,0,0,0.5334802087447829,0.6680194525125599,0.4183630384287931,0
0,0,1.7606484875206536,0,1,0,0.5963935996924615,0.1766823141763052,0.714153146392174,1
0,0,11.4810332777668,0,1,0,0.36602826574651526,0.5802285321991417,0.8612322272603858,0
0,0,5.446215133655633,0,0,0,0.8071070203195128,0.9040349864545593,0.15468484818486117,0
0,0,1.0018857020627945,0,1,0,0.5232862493002498,0.3201811674284386,0.4515470228174244,1
1,0,8.155807949321218,0,1,0,0.11674790276879554,0.6702539760443592,0.4080200912850811,1
0,0,1.6559267193864438,1,1,1,0.12906512482906296,0.1879035887984165,0.6874648040497281,1
0,1,4.866373809492592,0,0,1,0.5368591465026183,0.6247953987187252,0.24986746525792936,1
1,0,10.897670824380027,1,1,0,0.9365702180708392,0.33645035181751015,0.6402509149522763,1
1,0,1.8776547027061221,1,0,0,0.30835212167619874,0.21120825858795167,0.877489241731488,0
0,1,12.750738892984032,0,0,0,0.8695411688592183,0.31318205070363514,0.4181315997936227,1
1,0,1.0534789172201635,0,0,0,0.7640955865788793,0.17884106850779935,0.91101569997922,1
1,0,4.455534168826631,0,0,1,0.24781244290690685,0.9019161078378828,0.9931637389334784,1
0,0,11.372656786129,1,0,0,0.036340748316242455,0.39718688631712884,0.10609204994795207,0
1,0,5.427782096210295,0,0,0,0.10184726514238274,0.24527930497436734,0.23305318798485863,1
1,0,2.4264934329241896,0,0,1,0.7284939338474402,0.4484078410159329,0.9503797514820932,1
0,1,6.0432748632059905,0,1,1,0.1996697380406467,0.32053616680649555,0.9583276864813868,1
0,0,4.785506009383358,1,1,0,0.3712709205053938,0.744419253813326,0.0977072753867585,1
1,0,12.79796663024777,1,0,0,0.5016991660064248,0.9712199118854944,0.014998500377136681,1
1,1,5.386870846192004,0,1,0,0.7254681684501628,0.4380336566976468,0.16110002325642225,1
0,0,12.0450546048641,1,1,0,0.11323122325912538,0.8610333999722404,0.9960127833822483,1
0,0,13.486210027350285,0,1,1,0.4063664052774615,0.5658630735596195,0.17999961661068686,0
0,0,7.073443874071414,0,0,1,0.4850729091426954,0.15723566509423348,0.5025476067220231,1
1,1,13.739204013961489,1,1,1,0.5408270639715397,0.6906227420813416,0.848417726430511,1
1,0,6.2824527554847,0,1,0,0.8183606413952167,0.5134344971258201,0.02040161068820634,1
0,0,14.497097830861515,0,1,1,0.1716781950432169,0.6506065232521034,0.6044889822584595,0
1,0,2.250053343358021,0,0,0,0.8078314518266223,0.889687412571665,0.2770254488696243,1
1,0,10.618269731045398,1,1,0,0.6928784276966522,0.4404345706560461,0.8623349164397316,1
0,0,7.913396566397001,1,1,0,0.5558708141989593,0.9011776232173556,0.28346114926407917,0
0,0,6.427083276379059,1,1,0,0.6995278704025719,0.7506690142816549,0.6867557202819089,1
1,1,9.857966302480413,1,0,1,0.4120177389516564,0.48860492587798476,0.6742196324473969,1
1,0,10.853999282880636,0,0,0,0.13839758596812457,0.6032221356579637,0.22149354885964,1
1,0,1.0610857751043272,0,1,0,0.6657652402653673,0.32558113251901144,0.03479919986835012,1
1,1,3.337343242460782,0,1,0,0.5246723066856223,0.9835972997387742,0.4092495737853973,1
0,1,10.982644708880462,0,0,0,0.6393748005427755,0.667351163050396,0.2891931519658697,0
1,0,10.32939579009489,0,1,0,0.33799878102849,0.043846852496629896,0.8089777496137086,1
1,0,14.524665071801481,1,0,0,0.9068665773398359,0.32662190574800876,0.8003641884553453,1
0,0,11.654529063510962,0,1,1,0.5873698685755769,0.6233144337590575,0.4570239521926255,0
0,1,14.310817908238732,0,1,0,0.08540248429087383,0.0563332777992398,0.6065122253232189,0
0,1,10.835567021487297,0,1,0,0.44980399070442867,0.023884191319142767,0.6042595159869252,0
0,0,5.172730920952204,0,1,0,0.7563560547436343,0.45002423952780257,0.8271581484276234,1
0,1,2.475108911511991,1,0,1,0.7941345617322724,0.33269017969267,0.4250024141231975,1
0,0,11.945534086829099,0,1,0,0.49459705276375876,0.4382986080331659,0.2754466797905091,0
0,0,10.018089100662824,0,0,0,0.8947475708313011,0.26269330988000517,0.26503491814054747,0
0,0,1.6746041735061472,1,1,0,0.26766843719429756,0.1647177469429809,0.5361922792822041,1
1,1,6.0407065226136964,0,1,0,0.4105986972382666,0.6891433569803377,0.44914820273221256,1
1,0,14.395197416780006,0,1,0,0.8985969105689701,0.5145711162678005,0.4401207709849362,0
1,1,8.005616039942817,0,0,1,0.8962567164715789,0.20015421124936683,0.09113733908970723,1
1,1,7.058207904275865,0,1,0,0.6857127688246809,0.3195894262599983,0.7186037406901956,0
1,1,7.4077944722301154,1,0,0,0.8589805471222202,0.5918079076633259,0.2137366879819107,1
0,0,3.924358136072292,1,0,1,0.08877326695623267,0.07222934827247784,0.19695363020872136,0
1,0,6.161900392107133,0,1,0,0.8649949762077763,0.14745300926617955,0.41275832027739345,1
1,0,6.177385583820473,1,0,0,0.32061990655022676,0.07324560410739012,0.22777834161780142,1
1,0,1.7329702826246136,0,1,0,0.17833151242821632,0.8123173327141189,0.5838582673080154,1
1,0,11.745946799250856,0,0,0,0.23936983634204634,0.7524092332120093,0.3714633393344715,1
0,1,6.8310620466543055,0,0,0,0.4179685080138871,0.7533129318792571,0.4489117225927901,1
0,0,12.510518415429926,0,1,0,0.2511920046044672,0.716325343476028,0.5371693216040289,1
0,0,12.904872015678535,0,1,1,0.32056758601649904,0.6693854236698692,0.20353552248180484,0
1,0,3.967916765781213,1,0,1,0.1349784860716421,0.476991915378175,0.1557516228655298,1
1,0,10.2029487503818,1,1,0,0.2961767655589985,0.642278163507115,0.8804219028736048,0
0,0,7.611945258281744,0,1,0,0.5722838145420012,0.03836155478797465,0.43372370283142103,1
1,0,13.32219433090079,0,1,0,0.44185370809106395,0.6214644226567846,0.41209360963253916,0
1,1,4.020369508470358,0,0,1,0.34671876123591117,0.7778777055368772,0.03561215027284148,1
0,0,10.489384804340618,0,1,0,0.746452128857114,0.5003583603843902,0.4979763025873932,0
0,1,9.508529711538117,0,1,0,0.8935099713933179,0.35751332842723693,0.5541697216110001,1
0,1,5.1342206860056585,0,1,1,0.756789222902397,0.2774267348009791,0.5588408709546665,1
0,0,2.9124126511164166,1,0,1,0.3320007021176792,0.6428020501620825,0.7070311693228843,0
0,1,10.122956646681871,0,1,1,0.7444421678375537,0.6928011986299087,0.17748183499101178,0
0,0,11.34036441385263,0,1,0,0.1519801824740512,0.8709675998625426,0.2522231342306188,1
0,1,5.4187828126869,0,1,1,0.13031798809129091,0.34233408246099073,0.8107304652304127,0
0,0,10.027656456312393,0,0,1,0.34562703703615894,0.7697723073855856,0.947170616843394,1
1,1,6.531832706561046,0,1,0,0.807702369044057,0.5613558241893379,0.13593274736732064,0
0,1,10.984896365956647,1,1,0,0.24634824724230187,0.8828364906780791,0.4976495545052182,1
1,1,3.7890138485167437,0,0,0,0.06325340889867959,0.5278121082956208,0.21417625273958685,1
1,1,13.463010036906441,1,0,1,0.1317095352063551,0.5176298283979672,0.06007316835498244,1
1,0,5.023734350518116,0,1,0,0.8587449685295802,0.5778770814409091,0.3255033381261354,1
0,0,6.149003828586141,0,0,0,0.6337832847472876,0.7493153551424344,0.14368762518421274,1
0,0,1.813287329124897,0,1,0,0.25320116336997667,0.9646904788284609,0.7099330734342463,0
1,0,2.5611709724978695,1,1,1,0.5552958253281813,0.07356335421576565,0.5337254136714444,1
1,0,8.222066637972594,0,1,0,0.5275796224253504,0.05343460239101716,0.14383447099031088,1
1,0,4.746297474191601,1,0,0,0.6554359784406613,0.9375503374073385,0.009241588405514367,0
0,1,12.696723160390722,0,0,0,0.23318755442161632,0.5298756255182061,0.8081570490242127,1
0,0,1.2057074411693538,1,1,1,0.8644029871943977,0.6149030145669361,0.17619440616424753,0
1,1,6.307316681407107,0,0,0,0.30936856208001284,0.48242360159472886,0.606216642220766,1
1,0,5.722837654767297,1,1,0,0.6941316539762369,0.09365745260747449,0.33692191307674557,1
1,1,1.2705868328464145,0,0,1,0.01612464637221489,0.7680893784186665,0.5854859383150356,0
1,1,2.741157586007143,1,0,0,0.37265712989414723,0.7472246450885869,0.315653626982324,0
0,0,6.790997448860894,0,0,1,0.3517098179588083,0.311703321492812,0.08693956069225417,0
1,0,7.900104182264252,0,1,0,0.5434844285830145,0.3062392452284004,0.2229500085577536,1
0,1,6.660056461568168,0,1,0,0.0727362617771965,0.8378413809055185,0.1880585664790756,1
0,0,8.433127497769313,1,0,0,0.7901313737261083,0.07235725774132662,0.42801935243964384,1
1,0,9.33184344867954,0,0,0,0.21778080176756853,0.8811051483565658,0.6582837834261573,0
1,0,1.1389334957896988,1,0,0,0.6770378148820102,0.2566616898959144,0.26380607494635755,1
0,0,7.497332232349054,0,1,0,0.8032121232440932,0.5929847477554939,0.012069935300617951,1
0,0,14.488989372426236,0,0,1,0.5618769562415131,0.9359941790017777,0.5189373642647569,1
1,0,8.266451921813683,0,1,0,0.7408832067219855,0.6781225015366464,0.6057594893589721,0
0,0,10.485591744425344,1,1,0,0.6618603122150055,0.4144298124670366,0.9628704940018097,0
1,0,5.366094010836365,1,1,0,0.3555297971520076,0.6895342089054152,0.5894708030932468,0
0,1,11.835879294138675,1,0,1,0.8088585390335653,0.3439796363163702,0.47117255937814184,1
1,0,11.820900746265611,0,1,0,0.294701369885528,0.27725841634918613,0.5734016258977038,1
1,1,8.298144667157946,1,0,0,0.5712129177515172,0.9966832779346797,0.927900629862027,1
0,0,14.66419352590899,1,0,0,0.7453977391415395,0.7507902311797877,0.8283781456016462,0
0,0,2.757703006677147,0,1,0,0.3789559098125076,0.6447199773818176,0.322978733363808,1
0,0,1.237267308454134,1,1,0,0.30276760761742505,0.3552896432193188,0.23725436365713726,1
0,0,11.782214964599344,1,0,1,0.4593460101728227,0.04916082915504816,0.26263361236607363,0
1,0,12.300177523108356,1,0,0,0.8179634943491536,0.03105687603515561,0.504421039715213,1
0,0,2.6829012076880674,1,1,1,0.9299217631456648,0.5541812554487988,0.7440494512285778,0
1,0,4.718159661420485,0,0,0,0.5450834128598901,0.7620327210390511,0.5032192071829621,1
0,0,1.2457330871328047,0,1,0,0.6614662053236519,0.5373791904438551,0.06779639582811259,1
1,0,5.106320550927906,1,1,1,0.9032736222389142,0.8407850719391146,0.7235807004399809,1
1,0,11.823986234861401,0,0,0,0.0985468514129424,0.03342653309322163,0.8059701286709539,0
1,0,8.251447387976105,1,0,1,0.23207857786616504,0.3667520764259401,0.28949786511971964,1
1,1,5.873338304356033,1,0,0,0.7089000062515824,0.23707039117417805,0.6641257392833504,1
1,0,6.204350128688624,1,1,1,0.8237444619122997,0.44727296815712203,0.4265919010543934,1
0,0,1.0189507600165542,1,1,0,0.8570290283305779,0.07237639319412248,0.8891193557274428,1
1,1,5.197207385913303,0,0,0,0.4151071768549326,0.9541316415710726,0.8452255581607399,0
1,0,10.050422382931027,0,1,0,0.08933990229186684,0.22325540106936093,0.5254319983096423,1
1,0,14.638722213429,0,1,0,0.4377814772996199,0.9223077754835848,0.6915055458135945,1
0,1,12.858851577774594,0,0,0,0.23073459020705378,0.4258931550366818,0.883349701022104,1
1,0,1.3303295050374078,0,1,0,0.29119645499662417,0.985524133255218,0.4957170100782755,1
1,0,13.57984846544775,0,0,0,0.7722675568375058,0.5540583834602107,0.31325074048882195,0
0,0,11.964777786180763,1,0,0,0.07552708602588687,0.9308328641758075,0.7536661379095813,1
0,0,11.925265729993725,1,0,1,0.8275812174807021,0.005348988694222845,0.22006625478469177,1
1,0,7.411940626050001,0,0,0,0.42766908582416907,0.7482388061809001,0.38853114800604205,1
1,0,6.5720741013630395,0,0,0,0.5960639311005951,0.9030506531025154,0.8657272371067937,1
1,0,5.240820203664697,1,0,0,0.089652231235679,0.13972056697895407,0.7244223402693151,0
0,0,1.9197280253611209,0,1,0,0.33735907835727963,0.09612585173215149,0.40381100524749924,1
1,1,4.195295088911788,0,1,0,0.08970091901484578,0.4245726071859556,0.2147445024083574,1
0,1,4.4524508896923445,0,1,0,0.9615437228811096,0.9336789061329351,0.3559683908322365,0
0,0,7.777078975942822,0,0,1,0.8072616493262504,0.5423865601904387,0.284104149227433,0
0,0,11.464221692353716,0,0,1,0.4596327543564602,0.5274564637217322,0.17608928794385392,0
1,0,7.633337597571252,1,0,0,0.2236025483236711,0.14112611829932187,0.7433329135656567,1
1,0,1.8098222922602485,0,1,0,0.9334551052498522,0.0007895110932187865,0.2520698868501715,1
1,0,14.409057213834854,0,1,0,0.34459659572697177,0.8101400907454612,0.4541674701677638,1
0,0,14.198140467317572,0,0,0,0.16098443168737475,0.08757456298623822,0.38585944683610907,1
1,1,11.992653604077717,0,0,0,0.5631643884539549,0.633849818735324,0.9820773786356308,1
0,0,14.878590621899088,1,1,0,0.9437741203448161,0.9146164545151915,0.3910922441482205,1
1,0,8.62275265920368,1,0,0,0.003830290500322575,0.208651913158431,0.0799824827967548,1
1,0,14.478756903544884,1,0,0,0.23812484325399874,0.6652728362369108,0.08982575257208403,1
0,0,2.058470568634511,0,1,0,0.9384476404104076,0.07869857670750946,0.5907537213530648,1
1,1,6.119530475659198,1,1,1,0.17108596685716204,0.603755143837613,0.5993635517382656,1
0,1,4.155337752094722,1,0,0,0.11324345163981986,0.16393172095320274,0.41875899048265497,0
1,1,3.74166317787978,1,0,1,0.5701872157998045,0.735953560515178,0.4318436923120297,1
1,0,2.971241284497465,0,1,1,0.8618438232948299,0.3012312947939082,0.05393258284087121,0
0,0,9.713790981923953,0,0,0,0.47710981769392613,0.46339100880464623,0.5165465103892622,0
1,0,11.93850598046227,0,0,0,0.9945642566845248,0.5994305420276217,0.5047394753803517,0
0,0,9.096177591885048,1,0,0,0.6791716995379928,0.17127341066623958,0.14954931855694453,1
1,0,3.057477934234935,0,0,1,0.07407490721044774,0.7416378186176209,0.10383938611092758,1
1,1,12.355732779068592,0,0,1,0.9928321316819754,0.30264034063681455,0.12357249059949049,1
1,0,9.903365900292199,1,1,0,0.40789423678019043,0.6623718599127535,0.10102824649125852,1
0,0,6.434319885777938,1,0,0,0.28740253384548253,0.15828305069937365,0.6097081955367598,0
1,0,10.437824137504881,1,0,1,0.5578791835778856,0.6881176592063503,0.19648265240291862,1
1,0,4.63866970939966,0,1,0,0.3043075918208643,0.12818807281046174,0.25143015218746345,1
0,0,5.8326909189189475,1,1,1,0.08645750712015232,0.4253564962699836,0.17357214415143973,1
0,1,13.844801803847863,0,1,1,0.0014283430791767193,0.24720607373887682,0.9578353044485031,1
1,1,5.067063079399885,0,1,0,0.4495833529202623,0.7483752494281826,0.8546174631518354,1
1,1,7.579835754211112,0,0,0,0.8368634222265923,0.26203500450687456,0.23049483735152088,1
1,0,13.461975923544205,0,1,0,0.5723151856300766,0.8817173063953962,0.327566293922126,1
1,0,10.908098903745385,0,0,0,0.9992072989434408,0.8918202114066128,0.20989284230499716,1
1,0,1.8708451663058385,1,1,0,0.28684664564719997,0.19644131522278585,0.49187595946082374,1
0,0,3.062242619905585,0,0,1,0.28045506476005533,0.6138459450077243,0.019610532474253595,1
0,1,1.1097822708068354,1,1,1,0.1597494602339442,0.08771764171996432,0.6713680088967957,1
0,0,9.832905063208287,0,1,1,0.16406358826533518,0.3915370996016292,0.5231581498176416,1
1,0,7.267427955745856,0,0,0,0.2851865960100478,0.7133217295012723,0.8986389283011033,1
0,0,2.8798479126318575,0,1,1,0.7928400452735271,0.6594232468499163,0.16439268432841414,1
1,0,14.411077694794786,0,1,1,0.9057567906364479,0.624700669406608,0.8041092460611317,1
1,1,8.415236135238679,0,1,0,0.9750871697076813,0.2825408636624436,0.7919610144667157,0
1,0,4.386506117580448,0,0,0,0.23228965409645264,0.378024949434402,0.12718118921688693,1
0,0,8.008449996165906,0,1,0,0.8812975456140917,0.10294614470028618,0.3985592241441276,1
1,0,10.51468465829151,0,0,1,0.32825508927733704,0.719022820433601,0.1701526411445169,1
0,0,2.0673490516299027,0,0,0,0.11284054451688441,0.5038887967912735,0.2547205004575489,1
1,1,4.845853410670488,1,0,1,0.8700249255201656,0.7087656323456546,0.26324617483054435,1
0,1,12.29751687237591,0,0,0,0.6361056346436186,0.24894352479687276,0.5562363940257727,1
0,1,7.435308185637258,1,1,1,0.16473089608106173,0.3244382286350662,0.4114109317604655,1
1,1,8.65207998845213,1,0,0,0.42983125751300255,0.33421533726011465,0.9477328040063053,1
0,0,7.059424030932569,1,1,0,0.28725769487706765,0.0257424097472162,0.12637014194700513,1
0,0,1.6145991970020717,1,0,0,0.736794568710197,0.34104787283062354,0.9736921348501988,1
1,0,3.320496917482183,0,0,0,0.45341623062426806,0.8033045735180335,0.23063864021426395,1
1,0,7.237582942386473,1,0,1,0.989279945106385,0.8972984957497385,0.7728739363818531,1
1,1,3.9285965157109892,1,0,0,0.05474498225959512,0.5182183156359275,0.3389699261728214,1
1,0,1.6997064012355023,0,0,0,0.3550152661362467,0.45550169521922024,0.1430813954173139,1
1,1,12.811095296725533,0,0,0,0.4819001671099774,0.030824618699370254,0.8578891852462399,0
0,0,14.73669540829762,0,1,0,0.5031335547483198,0.8792043375853826,0.3088608992364632,1
0,0,12.104000235954352,1,0,0,0.3159358223856368,0.013010213425872719,0.6588554042268422,1
0,0,12.952988903865338,1,0,0,0.729240249097568,0.9447500802102118,0.5664436850866266,1
1,1,4.387679824438635,0,0,1,0.8747470734889747,0.48921624868809066,0.4717563093908743,1
1,0,14.448777657184797,0,1,0,0.938719301977863,0.3419344935747266,0.4958194726485391,1
1,0,3.7569598623479976,0,1,1,0.8050933767995262,0.9242184348426601,0.7322379140922876,1
1,0,14.320017345065652,0,0,1,0.8505801973065994,0.024390993110096737,0.08777291412344057,1
1,0,14.927470115523315,1,0,0,0.5505453006199955,0.5814248948690871,0.6681806619579052,0
0,0,10.964119280444683,0,0,0,0.8258882264268146,0.5489325244993376,0.8958121013985787,0
1,1,14.736012245085506,0,1,0,0.3035039091479522,0.21932040121138208,0.05778819701986415,1
1,0,8.97355691393945,0,0,1,0.3984787621092144,0.42888743135021057,0.14065333923366674,1
1,0,4.633584964465265,1,0,1,0.3169130138185443,0.6522640059437702,0.7166319367020314,1
0,0,7.117942399318692,0,0,0,0.46738733544792543,0.7271311968819275,0.43728164824461757,1
1,0,9.309853095303003,1,0,1,0.28557961623863637,0.0007168587065797816,0.40354862081368836,1
1,1,2.02314186837821,0,0,0,0.9616114422544468,0.9368534300910153,0.13696663454423585,0
1,0,9.712805704641445,0,1,1,0.31284462800566815,0.1645253723928124,0.5067700407177881,0
1,0,14.736489714672123,0,0,1,0.09804453811093983,0.2335804342223592,0.12654531119637724,1
1,0,3.661507096972187,0,1,0,0.5268171660504134,0.26347344569384823,0.4766204563105404,1
1,1,12.096331628037365,0,0,0,0.057099078445176366,0.03782013655203531,0.7636152989616567,1
0,1,13.710583112914671,1,0,0,0.11054316630858052,0.12305212359032491,0.2582643578871635,0
1,0,14.211822299483092,1,1,0,0.2193893891962463,0.986349922944162,0.4807861681797273,1
1,0,14.44189846167626,1,0,1,0.4643502498821417,0.31521673737728606,0.9920159693968357,1
1,0,8.300434942100608,0,1,0,0.4332509323090279,0.11530109033904934,0.6866504233540373,1
1,1,14.682310711881051,1,1,0,0.7996918620027912,0.10699126117462332,0.8413567713051986,1
1,0,11.602342899882144,0,0,0,0.7394746538841134,0.7194599676699719,0.41484760656054576,1
1,0,3.2634001073174668,0,1,1,0.4263182939907013,0.8545686640326409,0.7678609231258553,0
1,0,7.67660149055158,0,0,0,0.3337042075756299,0.2569522995084699,0.040509172941321836,1
0,0,11.056636455208055,0,1,0,0.3164687840614986,0.02090951233523497,0.12291118254224498,1
1,0,4.462764421467167,1,0,0,0.773995087294009,0.2230900184453558,0.20307059292006213,1
1,1,9.968612569684423,0,1,1,0.05207240622126974,0.056515690796757334,0.40195192461521956,1
0,0,10.33240670665267,0,0,1,0.012821649510605826,0.10339493663004151,0.8457448783257632,0
1,0,3.2777964133199227,1,1,0,0.795544391926648,0.43150811984764237,0.3462660507879305,0
1,0,8.911194374338589,0,1,0,0.4771463759890493,0.22991837086163258,0.6546211935154629,1
1,1,11.802776753700508,0,1,0,0.13088113855357597,0.5159458785254234,0.7093142948034834,0
1,0,7.984539303503187,0,1,0,0.23556593459450126,0.25349375325719037,0.5861823540883414,1
0,1,1.169443634865504,1,1,0,0.9325039530973825,0.9405373011029476,0.3572419681701362,1
0,0,1.1265385671100905,1,1,1,0.859502975624898,0.9059439679262645,0.5770533417135443,1
0,0,5.99841081558017,0,0,0,0.7097850502239725,0.566806105010466,0.3422655927897462,1
1,0,13.966716958044948,0,0,1,0.48222523033732656,0.35442399198738617,0.08387373855201208,1
0,0,4.201474914450523,0,0,0,0.5203236261913857,0.38114688203473557,0.9928039781860144,1
0,0,9.88109164420362,1,0,1,0.9752445352839586,0.41185228314449696,0.1271824536325109,1
0,1,4.1090621897064885,0,0,1,0.9657704438842871,0.727579322134944,0.07234838383605735,1
1,0,5.503379855233681,0,1,0,0.21526904578583428,0.4516389955188379,0.8785307492071559,1
1,0,12.872589254420776,0,0,0,0.8111045663053181,0.8567299465058974,0.3018346608928951,1
0,0,11.204060191779256,0,1,0,0.1972426661670168,0.9440947859303646,0.6502969740735076,1
0,1,2.335589882384949,0,0,0,0.2135374778839514,0.33594615337893385,0.32900572966223285,1
1,1,7.001828293810071,1,0,0,0.6760930341645768,0.5606944813756801,0.39145427079447115,0
1,0,1.4083766910337026,0,1,0,0.4050010985875484,0.09505653683256443,0.2621129720167965,1
0,1,7.732462052442126,0,1,1,0.9315444071065202,0.200469047766359,0.3430440057930102,0
1,0,10.274076163814954,1,1,0,0.08900973489600883,0.4134657667101601,0.4107004005865431,0
0,0,2.6590367303741216,1,1,1,0.511525640809493,0.20620271590177885,0.7204160690923429,0
0,1,5.044389144728319,0,0,0,0.9185215304431212,0.8765604907887176,0.5115361942347918,1
1,1,6.569712757030197,0,1,1,0.9041136604795051,0.15828625605909807,0.9435652171569769,1
1,0,13.873434345184696,0,0,0,0.15652921341574122,0.45566082155309195,0.04188039383877551,1
1,0,14.905570215921497,1,0,1,0.36663770009645646,0.6056992404598757,0.5030683226320282,1
0,0,1.628758185938622,0,0,0,0.6191214000466962,0.6918639081608444,0.5842247888317181,0
1,1,11.654110928935488,1,0,0,0.15939488477140218,0.38306936972650674,0.9201969860742739,1
1,0,6.2041369296328055,1,0,0,0.9680221720457387,0.8690990687247285,0.049158523621427586,0
0,0,6.49441460721272,0,1,0,0.9147493287276603,0.5683191510779255,0.573499584935216,1
1,0,11.559709626858318,0,1,0,0.16695017903446918,0.4395077804475518,0.853629928527957,1
0,0,13.857970050035721,0,0,0,0.12115546126098542,0.06724063405203662,0.24192772811923657,0
1,0,14.313000323035677,0,0,0,0.0854084828082653,0.464689468445165,0.8762923485239374,0
0,1,9.07971620453649,0,0,1,0.9094436640366311,0.8207358408157303,0.019043409274291823,1
1,0,5.999696230207039,1,0,0,0.1936238097954608,0.6145410182213155,0.7324546291337297,1
0,0,12.02568720202291,1,1,0,0.4162849285443547,0.8321624537291183,0.933113221168653,1
1,0,4.514019365672204,0,0,1,0.448851365652003,0.4940116705993056,0.6571976616400622,0
1,1,8.897036403669249,1,1,0,0.5990110442135675,0.11846170509448184,0.43902924398044796,1
1,0,6.0200984613482245,0,0,0,0.07173534374742496,0.01363984583588107,0.04488101647271803,1
0,0,10.192835031910265,0,1,0,0.22675861740051595,0.3032195467185912,0.9201138133226288,1
1,1,4.365584780509097,0,0,1,0.931490386918926,0.6979904714977925,0.4702962226915748,1
0,1,3.682301240287561,1,1,1,0.9084101072685695,0.7902599039416938,0.02899674433594801,1
1,1,13.855347213456119,1,0,1,0.7812906474056922,0.2957528346203294,0.6898210713287619,1
0,1,2.425251561293517,1,1,0,0.019401245618215435,0.4956539208832471,0.4818372535762582,1
0,0,8.083410708289044,0,0,1,0.3270067684961021,0.4211189044340816,0.12434531744241073,1
0,1,4.091938961482125,0,0,0,0.6279587353429078,0.41052278435142786,0.21427180931025958,1
1,0,1.5450194865593443,0,1,0,0.2751902117734757,0.2313487132001505,0.06449068045584627,0
1,1,1.5042634560799695,0,1,0,0.9095866950537773,0.13637110502945837,0.5742935397085736,1
0,1,3.453104809481583,1,1,0,0.6338894618324419,0.19668855823121312,0.6220294792520092,1
1,1,13.134784963084003,1,1,0,0.0719067173164456,0.0553323871633461,0.5057422983554444,0
1,0,4.954702415678373,1,1,0,0.909005588835703,0.19813074182357704,0.8171021330026149,1
1,0,14.30642838805414,0,0,0,0.9577666581762225,0.009200897625379456,0.8610088213080136,1
1,0,9.14271210184871,0,0,0,0.07771241839172549,0.6272584006359783,0.6156243966831266,1
1,1,7.112598656762725,0,0,1,0.5323602348613149,0.3163754073876829,0.012756479707430546,1
1,1,9.121243685372365,0,1,0,0.30336428221417044,0.9731447114269086,0.6952296557477357,1
0,0,8.233777393167749,0,0,1,0.39283907648140237,0.19371705077629786,0.4179992169203516,1
0,0,11.622867552602552,1,0,0,0.1796512179553419,0.3458285703095939,0.565557483226387,0
1,0,4.954944923619932,1,1,1,0.5780721020124125,0.3578411586415332,0.6490806020188844,1
1,1,5.942705482404233,0,1,0,0.9579793532488906,0.00845149606246054,0.35023661432707676,1
0,1,13.51732023546551,0,0,0,0.503072600271609,0.8392079530394589,0.9170985051717943,1
0,0,14.250391184105677,0,0,0,0.08291458139448116,0.03199446014432472,0.1339748667497812,1
1,0,13.495815184810644,0,0,0,0.6200013334774084,0.9401798347292414,0.6715118072810374,0
1,1,6.87227191540239,1,0,1,0.34022299445125703,0.8920743510936207,0.004359579956580428,0
0,1,11.925117042096343,0,0,0,0.8559251895912978,0.5355219160859636,0.9246511054051808,1
0,0,7.668700266215383,0,1,0,0.4346781483164702,0.5435955749112921,0.1125041332380915,0
1,0,7.9655579300454304,0,1,1,0.1928396089422456,0.6537779229561563,0.09488423014757463,1
1,0,3.8655215268019756,1,1,0,0.19110562269114495,0.387050011934887,0.33300763305224423,1
0,0,9.27582424561923,0,0,0,0.7687641807211604,0.6472222833978555,0.3735662860390806,1
0,0,3.6059025685468713,0,1,0,0.2655875983073599,0.04476838868848687,0.21430007232287862,1
0,0,5.641905786940713,0,0,0,0.767233394159223,0.05404762734972657,0.5851216609271247,1
1,1,12.970422822679092,1,0,0,0.20588731076659939,0.45723041961954436,0.4429140980419636,1
0,0,3.899061328951973,1,1,0,0.3216863687013094,0.5496223011060349,0.03417558904108742,1
0,1,1.9962159924280594,0,0,1,0.4654869724396994,0.887817640335819,0.31965206225530063,1
1,0,1.9661062965794283,1,0,0,0.9431958496934507,0.10466063390789626,0.8104329135731705,1
0,0,14.17098328704351,1,1,0,0.9317314247538246,0.8226479271938894,0.6897015348618686,1
